x,y,z,nx,ny,nz
1.937139928340911865e-01,2.546249926090240479e-01,-9.882000274956226349e-03,-3.124899975955486298e-02,0.000000000000000000e+00,-9.995120167732238770e-01
-9.662999771535396576e-03,8.182410001754760742e-01,2.248699963092803955e-02,0.000000000000000000e+00,9.635400027036666870e-02,9.953470230102539062e-01
-3.559599816799163818e-02,-5.772129893302917480e-01,-1.115150004625320435e-01,0.000000000000000000e+00,-2.667320072650909424e-01,-9.637709856033325195e-01
1.061370000243186951e-01,-5.863000079989433289e-02,-6.799600273370742798e-02,9.131690263748168945e-01,6.000000212225131691e-06,4.075810015201568604e-01
1.000590026378631592e-01,4.797419905662536621e-01,-3.048500046133995056e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.077110022306442261e-01,-4.202739894390106201e-01,-7.152099907398223877e-02,9.131770133972167969e-01,0.000000000000000000e+00,4.075630009174346924e-01
3.688799962401390076e-02,3.593589961528778076e-01,3.694700077176094055e-02,9.902960062026977539e-01,-8.900000102585181594e-05,1.389759927988052368e-01
2.192759960889816284e-01,-6.244950294494628906e-01,2.983520030975341797e-01,5.530260205268859863e-01,8.331639766693115234e-01,0.000000000000000000e+00
9.436000138521194458e-03,-5.720530152320861816e-01,3.075740039348602295e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-9.695799648761749268e-02,-1.063719987869262695e-01,1.413199957460165024e-02,-9.902120232582092285e-01,-1.395670026540756226e-01,-1.485000015236437321e-03
-5.237010121345520020e-01,1.522199995815753937e-02,1.169999968260526657e-02,-7.629700005054473877e-02,0.000000000000000000e+00,9.970849752426147461e-01
-4.376449882984161377e-01,5.373400077223777771e-02,-1.233700010925531387e-02,2.287499979138374329e-02,0.000000000000000000e+00,-9.997379779815673828e-01
-7.706900238990783691e-01,6.732399761676788330e-02,-2.420900017023086548e-02,4.600900039076805115e-02,0.000000000000000000e+00,-9.989410042762756348e-01
4.796999990940093994e-01,1.470620036125183105e-01,3.575999988242983818e-03,7.600899785757064819e-02,-0.000000000000000000e+00,9.971070289611816406e-01
6.974399834871292114e-02,-3.659769892692565918e-01,-1.576129943132400513e-01,0.000000000000000000e+00,-1.664859950542449951e-01,-9.860439896583557129e-01
9.829899668693542480e-02,-4.406580030918121338e-01,-1.442230045795440674e-01,0.000000000000000000e+00,-1.917379945516586304e-01,-9.814460277557373047e-01
-6.628700345754623413e-02,4.531979858875274658e-01,-2.416899986565113068e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.985429883003234863e-01,1.801030039787292480e-01,-8.345000445842742920e-03,1.013260036706924438e-01,-9.999999974752427079e-07,9.948530197143554688e-01
-1.082000043243169785e-02,-4.002999961376190186e-01,8.655499666929244995e-02,0.000000000000000000e+00,7.183910012245178223e-01,6.956390142440795898e-01
-1.061640009284019470e-01,-4.109000042080879211e-02,2.198999980464577675e-03,-9.901980161666870117e-01,-1.396680027246475220e-01,2.320000057807192206e-04
1.015679985284805298e-01,-5.463650226593017578e-01,3.063049912452697754e-01,5.530260205268859863e-01,8.331639766693115234e-01,0.000000000000000000e+00
5.051700025796890259e-02,4.457660019397735596e-01,-1.687099933624267578e-01,0.000000000000000000e+00,1.078900042921304703e-02,-9.999420046806335449e-01
-6.116300076246261597e-02,3.318240046501159668e-01,-1.558140069246292114e-01,-7.724580168724060059e-01,9.999999974752427079e-07,-6.350659728050231934e-01
8.759299665689468384e-02,-3.483709990978240967e-01,-1.551190018653869629e-01,9.928159713745117188e-01,-1.196520030498504639e-01,4.999999873689375818e-06
-7.952000014483928680e-03,2.416729927062988281e-01,4.410799965262413025e-02,0.000000000000000000e+00,-3.033100068569183350e-02,9.995399713516235352e-01
-5.184099823236465454e-02,8.480070233345031738e-01,-1.375200003385543823e-01,-9.755629897117614746e-01,2.197179943323135376e-01,3.999999989900970832e-06
4.456400126218795776e-02,6.679810285568237305e-01,2.648100070655345917e-02,2.525899931788444519e-02,0.000000000000000000e+00,9.996809959411621094e-01
1.000590026378631592e-01,5.975310206413269043e-01,6.597999949008226395e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.299679994583129883e-01,7.470999844372272491e-03,-3.020500019192695618e-02,-1.268700063228607178e-01,0.000000000000000000e+00,9.919189810752868652e-01
8.893100172281265259e-02,-5.605639815330505371e-01,2.833310067653656006e-01,9.881599992513656616e-02,1.999999994950485416e-06,-9.951059818267822266e-01
9.190030097961425781e-01,-9.363999962806701660e-02,-5.379299819469451904e-02,-9.144300222396850586e-02,-0.000000000000000000e+00,-9.958099722862243652e-01
-6.628700345754623413e-02,2.508980035781860352e-01,-3.327099978923797607e-02,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.110680028796195984e-01,-5.790029764175415039e-01,2.861129939556121826e-01,-9.904299676418304443e-02,0.000000000000000000e+00,-9.950829744338989258e-01
-8.030699938535690308e-02,-5.780019760131835938e-01,3.075740039348602295e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00
1.163100004196166992e-01,4.272480010986328125e-01,2.466900087893009186e-02,2.526099979877471924e-02,-0.000000000000000000e+00,9.996809959411621094e-01
7.803999632596969604e-02,-6.497030258178710938e-01,-8.955100178718566895e-02,0.000000000000000000e+00,-3.159489929676055908e-01,-9.487760066986083984e-01
-4.015500098466873169e-02,-3.772999942302703857e-01,2.748999930918216705e-02,-1.469999988330528140e-04,1.999999994950485416e-06,1.000000000000000000e+00
-6.474289894104003906e-01,-2.453299984335899353e-02,1.905999961309134960e-03,2.928630113601684570e-01,-9.561539888381958008e-01,-1.599999995960388333e-05
-3.696300089359283447e-01,2.074159979820251465e-01,2.071000076830387115e-02,-5.093099921941757202e-02,0.000000000000000000e+00,9.987019896507263184e-01
8.949499726295471191e-01,-7.573799788951873779e-02,-4.720899835228919983e-02,1.517840027809143066e-01,0.000000000000000000e+00,9.884139895439147949e-01
-4.024200141429901123e-02,-3.321720063686370850e-01,2.748999930918216705e-02,-1.469999988330528140e-04,1.999999994950485416e-06,1.000000000000000000e+00
2.971119880676269531e-01,-6.955649852752685547e-01,3.040030002593994141e-01,9.881299734115600586e-02,0.000000000000000000e+00,-9.951059818267822266e-01
4.799650013446807861e-01,8.054199814796447754e-02,-2.195899933576583862e-02,-5.533299967646598816e-02,-1.999999994950485416e-06,-9.984679818153381348e-01
2.483649998903274536e-01,1.984139978885650635e-01,-1.163099985569715500e-02,-3.727599978446960449e-02,0.000000000000000000e+00,-9.993050098419189453e-01
-7.060880064964294434e-01,5.806000158190727234e-02,-2.137199975550174713e-02,4.138699918985366821e-02,0.000000000000000000e+00,-9.991430044174194336e-01
1.010020002722740173e-01,-1.784390062093734741e-01,-7.395999971777200699e-03,-2.522699907422065735e-02,-0.000000000000000000e+00,-9.996820092201232910e-01
-4.632570147514343262e-01,1.185399964451789856e-01,-1.303800009191036224e-02,2.750799991190433502e-02,0.000000000000000000e+00,-9.996219873428344727e-01
2.442770004272460938e-01,1.865549981594085693e-01,1.942900009453296661e-02,5.064399912953376770e-02,0.000000000000000000e+00,9.987170100212097168e-01
-6.916499882936477661e-02,-3.034279942512512207e-01,-1.411499977111816406e-01,-9.901999831199645996e-01,-1.396580040454864502e-01,1.700000029813963920e-05
2.161809951066970825e-01,-7.218149900436401367e-01,3.075740039348602295e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.309679985046386719e-01,-6.654559969902038574e-01,3.075740039348602295e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00
-6.264600157737731934e-02,6.929299831390380859e-01,-1.540089994668960571e-01,-7.725480198860168457e-01,1.599999995960388333e-05,-6.349560022354125977e-01
-8.677269816398620605e-01,3.516500070691108704e-02,-2.894599922001361847e-02,5.064500123262405396e-02,0.000000000000000000e+00,-9.987170100212097168e-01
6.055000051856040955e-02,9.081339836120605469e-01,-1.293019950389862061e-01,9.719240069389343262e-01,2.352949976921081543e-01,1.999999994950485416e-06
8.536530137062072754e-01,1.663899980485439301e-02,-4.803600162267684937e-02,-8.541700243949890137e-02,0.000000000000000000e+00,-9.963449835777282715e-01
7.150470018386840820e-01,1.350090056657791138e-01,-3.033999912440776825e-02,4.879660010337829590e-01,8.728629946708679199e-01,-8.700000034878030419e-05
6.511399894952774048e-02,9.341900050640106201e-02,1.713000051677227020e-02,5.099999907542951405e-05,-2.406640052795410156e-01,9.706079959869384766e-01
-1.990699954330921173e-02,8.817769885063171387e-01,-1.614339947700500488e-01,0.000000000000000000e+00,2.353560030460357666e-01,-9.719089865684509277e-01
9.661699831485748291e-02,2.337110042572021484e-01,-3.905700147151947021e-02,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
8.856599926948547363e-01,-3.048999980092048645e-02,-5.077999830245971680e-02,-8.541700243949890137e-02,0.000000000000000000e+00,-9.963449835777282715e-01
-2.640880048274993896e-01,1.247659996151924133e-01,2.472800016403198242e-02,-2.554799988865852356e-02,0.000000000000000000e+00,9.996740221977233887e-01
2.413139939308166504e-01,4.197600111365318298e-02,4.372000228613615036e-03,0.000000000000000000e+00,-2.407429963350296021e-01,9.705889821052551270e-01
9.661699831485748291e-02,-5.547479987144470215e-01,-2.806399948894977570e-02,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-5.244929790496826172e-01,5.513700097799301147e-02,7.635000161826610565e-03,-1.999999994950485416e-06,-2.407110035419464111e-01,9.705970287322998047e-01
1.000590026378631592e-01,5.262100100517272949e-01,-1.092509999871253967e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.418169975280761719e-01,9.103599935770034790e-02,2.529699914157390594e-02,-2.554799988865852356e-02,0.000000000000000000e+00,9.996740221977233887e-01
-5.310099944472312927e-02,1.323210000991821289e-01,-1.656199991703033447e-01,-7.724580168724060059e-01,9.999999974752427079e-07,-6.350659728050231934e-01
1.078139990568161011e-01,-1.804759949445724487e-01,-9.472899883985519409e-02,9.928259849548339844e-01,-1.195679977536201477e-01,7.999999979801941663e-06
2.091900072991847992e-02,-6.825079917907714844e-01,1.312999986112117767e-03,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
-3.977800160646438599e-02,-1.198789998888969421e-01,2.438999945297837257e-03,0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00
1.659850031137466431e-01,1.285700052976608276e-01,2.339899912476539612e-02,5.064399912953376770e-02,0.000000000000000000e+00,9.987170100212097168e-01
9.282709956169128418e-01,-7.814300060272216797e-02,-5.464499816298484802e-02,-9.144300222396850586e-02,-0.000000000000000000e+00,-9.958099722862243652e-01
8.910000324249267578e-02,5.914329886436462402e-01,2.535600028932094574e-02,2.525199949741363525e-02,0.000000000000000000e+00,9.996809959411621094e-01
4.468800127506256104e-01,6.856200098991394043e-02,6.076999939978122711e-03,7.600899785757064819e-02,0.000000000000000000e+00,9.971070289611816406e-01
6.870999932289123535e-03,-7.996019721031188965e-01,2.464199960231781006e-01,9.898899793624877930e-01,0.000000000000000000e+00,1.418409943580627441e-01
-7.363100349903106689e-02,-6.541150212287902832e-01,2.823869884014129639e-01,-9.904699772596359253e-02,3.000000106112565845e-06,-9.950829744338989258e-01
4.422270059585571289e-01,2.531850039958953857e-01,-1.996999979019165039e-02,-4.932599887251853943e-02,0.000000000000000000e+00,-9.987829923629760742e-01
-1.079040020704269409e-01,2.692089974880218506e-01,-7.466999813914299011e-03,4.366999957710504532e-03,-9.999999974752427079e-07,-9.999899864196777344e-01
1.000590026378631592e-01,5.824360251426696777e-01,-7.572499662637710571e-02,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-4.666500166058540344e-02,1.069099977612495422e-01,2.047600038349628448e-02,0.000000000000000000e+00,-2.407200038433074951e-01,9.705939888954162598e-01
1.105619966983795166e-01,-2.257889956235885620e-01,-7.928100228309631348e-02,9.987930059432983398e-01,0.000000000000000000e+00,4.910700023174285889e-02
1.013799980282783508e-01,4.267159998416900635e-01,2.504600025713443756e-02,2.525799907743930817e-02,-9.999999974752427079e-07,9.996809959411621094e-01
-6.196400150656700134e-02,-1.505180001258850098e-01,-1.548379957675933838e-01,-7.724620103836059570e-01,0.000000000000000000e+00,-6.350600123405456543e-01
1.858999952673912048e-03,-6.647660136222839355e-01,2.652780115604400635e-01,-9.950559735298156738e-01,3.000000106112565845e-06,9.931299835443496704e-02
-6.942000240087509155e-02,-1.222049966454505920e-01,-5.368300154805183411e-02,-9.131770133972167969e-01,0.000000000000000000e+00,4.075630009174346924e-01
2.511000074446201324e-02,7.426339983940124512e-01,-1.448390036821365356e-01,0.000000000000000000e+00,1.574420034885406494e-01,-9.875280261039733887e-01
1.370359957218170166e-01,-5.927929878234863281e-01,3.075740039348602295e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.120699971914291382e-02,-1.974280029535293579e-01,-9.903500229120254517e-02,-9.987829923629760742e-01,0.000000000000000000e+00,4.931100085377693176e-02
-1.645590066909790039e-01,2.813349962234497070e-01,2.727200090885162354e-02,-2.554799988865852356e-02,0.000000000000000000e+00,9.996740221977233887e-01
-2.494999952614307404e-02,7.634729743003845215e-01,2.693100087344646454e-02,0.000000000000000000e+00,7.038500159978866577e-02,9.975200295448303223e-01
-3.795000165700912476e-02,6.847739815711975098e-01,2.748999930918216705e-02,-1.349999947706237435e-04,0.000000000000000000e+00,1.000000000000000000e+00
1.064129993319511414e-01,-5.734210014343261719e-01,-6.861200183629989624e-02,9.131770133972167969e-01,-0.000000000000000000e+00,4.075630009174346924e-01
7.859300076961517334e-02,6.245899796485900879e-01,2.562200091779232025e-02,2.525199949741363525e-02,0.000000000000000000e+00,9.996809959411621094e-01
-4.591500014066696167e-02,7.202500104904174805e-02,2.748899906873703003e-02,-1.429999974789097905e-04,-0.000000000000000000e+00,1.000000000000000000e+00
3.280799835920333862e-02,2.176569998264312744e-01,4.281099885702133179e-02,0.000000000000000000e+00,-9.097100049257278442e-02,9.958540201187133789e-01
-7.190799713134765625e-01,1.342989951372146606e-01,-9.576000273227691650e-03,-4.721370041370391846e-01,8.815249800682067871e-01,-1.019999981508590281e-04
-3.079400062561035156e-01,2.350710034370422363e-01,-9.627999737858772278e-03,1.824999973177909851e-02,0.000000000000000000e+00,-9.998329877853393555e-01
1.780319958925247192e-01,8.484800159931182861e-02,1.500499993562698364e-02,6.000000212225131691e-06,-2.406949996948242188e-01,9.706010222434997559e-01
-1.073670014739036560e-01,-6.147279739379882812e-01,2.857449948787689209e-01,-9.904699772596359253e-02,3.000000106112565845e-06,-9.950829744338989258e-01
1.152350008487701416e-01,-1.188149973750114441e-01,2.217999892309308052e-03,9.928290247917175293e-01,-1.195449978113174438e-01,1.530000008642673492e-04
2.535700052976608276e-02,-4.827939867973327637e-01,1.174049973487854004e-01,9.898890256881713867e-01,3.000000106112565845e-06,1.418450027704238892e-01
8.127000182867050171e-02,6.587659716606140137e-01,2.555399946868419647e-02,2.525199949741363525e-02,0.000000000000000000e+00,9.996809959411621094e-01
6.337999831885099411e-03,-3.707590103149414062e-01,6.206100061535835266e-02,-0.000000000000000000e+00,5.497379899024963379e-01,8.353369832038879395e-01
2.731899917125701904e-02,-4.574790000915527344e-01,1.037129983305931091e-01,9.898890256881713867e-01,3.000000106112565845e-06,1.418450027704238892e-01
1.000590026378631592e-01,5.593780279159545898e-01,-1.318189948797225952e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.097989857196807861e-01,6.628900021314620972e-02,1.040199957787990570e-02,-9.999999974752427079e-07,-2.407110035419464111e-01,9.705970287322998047e-01
-1.151420027017593384e-01,-6.512560248374938965e-01,3.075740039348602295e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00
7.083100080490112305e-02,-4.875819981098175049e-01,-1.282439976930618286e-01,9.928280115127563477e-01,-1.195549964904785156e-01,-9.999999747378751636e-06
-6.119700148701667786e-02,1.993429958820343018e-01,-1.557710021734237671e-01,-7.724620103836059570e-01,0.000000000000000000e+00,-6.350600123405456543e-01
7.592869997024536133e-01,9.657800197601318359e-02,-4.032199829816818237e-02,-7.941299676895141602e-02,0.000000000000000000e+00,-9.968420267105102539e-01
5.349169969558715820e-01,5.466900020837783813e-02,-2.502400055527687073e-02,-6.136500090360641479e-02,0.000000000000000000e+00,-9.981150031089782715e-01
-3.744359910488128662e-01,1.249610036611557007e-01,-1.088999956846237183e-02,2.288600057363510132e-02,0.000000000000000000e+00,-9.997379779815673828e-01
9.013900160789489746e-01,-8.208000101149082184e-03,-4.819799959659576416e-02,1.517840027809143066e-01,-0.000000000000000000e+00,9.884139895439147949e-01
9.126099944114685059e-02,7.625449895858764648e-01,-1.560939997434616089e-01,7.725790143013000488e-01,2.700000004551839083e-05,-6.349189877510070801e-01
-1.157110035419464111e-01,4.271770119667053223e-01,-7.501000072807073593e-03,4.360000137239694595e-03,0.000000000000000000e+00,-9.999909996986389160e-01
2.607769966125488281e-01,6.690199673175811768e-02,-1.209400035440921783e-02,-3.727599978446960449e-02,-0.000000000000000000e+00,-9.993050098419189453e-01
1.043040007352828979e-01,-2.096199989318847656e-01,-9.326600283384323120e-02,9.928259849548339844e-01,-1.195679977536201477e-01,7.999999979801941663e-06
-6.176769733428955078e-01,3.558199852705001831e-02,-1.791400089859962463e-02,3.676399961113929749e-02,0.000000000000000000e+00,-9.993240237236022949e-01
1.635500043630599976e-02,-5.349159836769104004e-01,1.802300065755844116e-01,9.898890256881713867e-01,3.000000106112565845e-06,1.418450027704238892e-01
-1.811699941754341125e-02,-3.903050124645233154e-01,6.510999798774719238e-02,-9.951040148735046387e-01,5.299999975250102580e-05,9.882999956607818604e-02
1.602180004119873047e-01,-5.871430039405822754e-01,3.075740039348602295e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.859500072896480560e-02,2.896069884300231934e-01,4.422799870371818542e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.417000036686658859e-03,-5.180429816246032715e-01,1.923699975013732910e-01,-9.950540065765380859e-01,-1.299999985349131748e-05,9.933499991893768311e-02
4.902699962258338928e-02,5.222669839859008789e-01,-1.669310033321380615e-01,0.000000000000000000e+00,5.283100157976150513e-02,-9.986029863357543945e-01
1.342600025236606598e-02,2.221309989690780640e-01,-1.933739930391311646e-01,-1.731510013341903687e-01,-0.000000000000000000e+00,-9.848949909210205078e-01
1.868820041418075562e-01,5.290599912405014038e-02,7.083000149577856064e-03,0.000000000000000000e+00,-2.407429963350296021e-01,9.705889821052551270e-01
-2.960800006985664368e-02,-6.767669916152954102e-01,3.075740039348602295e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.950850069522857666e-01,2.089380025863647461e-01,1.002600044012069702e-02,7.600899785757064819e-02,0.000000000000000000e+00,9.971070289611816406e-01
-5.480430126190185547e-01,2.146649956703186035e-01,9.837999939918518066e-03,-7.629700005054473877e-02,0.000000000000000000e+00,9.970849752426147461e-01
4.858300089836120605e-02,-5.183619856834411621e-01,2.793239951133728027e-01,9.883199632167816162e-02,-3.999999989900970832e-06,-9.951040148735046387e-01
-2.404520064592361450e-01,3.246180117130279541e-01,-8.623999543488025665e-03,1.362000033259391785e-02,0.000000000000000000e+00,-9.999070167541503906e-01
1.757499948143959045e-02,-4.577060043811798096e-01,2.872389853000640869e-01,-0.000000000000000000e+00,4.644150137901306152e-01,8.856179714202880859e-01
-9.291179776191711426e-01,-3.650800138711929321e-02,-3.009600006043910980e-02,-1.268700063228607178e-01,0.000000000000000000e+00,9.919189810752868652e-01
1.105529963970184326e-01,1.304820030927658081e-01,-7.911100238561630249e-02,9.987930059432983398e-01,0.000000000000000000e+00,4.910700023174285889e-02
2.220799960196018219e-02,6.947110295295715332e-01,3.007999993860721588e-02,-0.000000000000000000e+00,3.142400085926055908e-02,9.995059967041015625e-01
-6.638500094413757324e-02,-3.231309950351715088e-01,-5.280699953436851501e-02,-9.901999831199645996e-01,-1.396580040454864502e-01,1.700000029813963920e-05
-5.016300082206726074e-02,-4.817000124603509903e-03,2.748800069093704224e-02,-1.429999974789097905e-04,-0.000000000000000000e+00,1.000000000000000000e+00
3.163560032844543457e-01,1.562989950180053711e-01,-1.417999994009733200e-02,-4.329200088977813721e-02,0.000000000000000000e+00,-9.990620017051696777e-01
5.096380114555358887e-01,1.163389980792999268e-01,7.099999929778277874e-04,1.013260036706924438e-01,-9.999999974752427079e-07,9.948530197143554688e-01
1.426200009882450104e-02,-1.060269996523857117e-01,-1.835860013961791992e-01,-0.000000000000000000e+00,-1.791249960660934448e-01,-9.838259816169738770e-01
-4.340919852256774902e-01,2.734639942646026611e-01,1.742199994623661041e-02,-5.093099921941757202e-02,0.000000000000000000e+00,9.987019896507263184e-01
-7.682699710130691528e-02,-4.521000199019908905e-03,-7.331000175327062607e-03,4.360000137239694595e-03,-0.000000000000000000e+00,-9.999909996986389160e-01
3.397000022232532501e-03,-4.887340068817138672e-01,2.706679999828338623e-01,9.898679852485656738e-01,0.000000000000000000e+00,1.419910043478012085e-01
1.450400054454803467e-01,-5.956979990005493164e-01,-8.506000041961669922e-03,-2.521800063550472260e-02,0.000000000000000000e+00,-9.996820092201232910e-01
-2.023099921643733978e-02,-6.341440081596374512e-01,4.394900053739547729e-02,-9.951040148735046387e-01,5.299999975250102580e-05,9.882999956607818604e-02
-8.486350178718566895e-01,9.035999886691570282e-03,-2.797700092196464539e-02,5.064500123262405396e-02,0.000000000000000000e+00,-9.987170100212097168e-01
1.420599967241287231e-02,6.996049880981445312e-01,-1.511159986257553101e-01,0.000000000000000000e+00,1.366280019283294678e-01,-9.906219840049743652e-01
-5.373269915580749512e-01,2.841299958527088165e-02,1.065799966454505920e-02,-7.629700005054473877e-02,0.000000000000000000e+00,9.970849752426147461e-01
2.121589928865432739e-01,-6.825079917907714844e-01,-9.581999853253364563e-03,-0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
1.053379997611045837e-01,-3.643540143966674805e-01,-1.319669932126998901e-01,9.486479759216308594e-01,7.000000096013536677e-06,-3.163340091705322266e-01
1.289999927394092083e-04,-6.487029790878295898e-01,2.479470074176788330e-01,-9.950559735298156738e-01,3.000000106112565845e-06,9.931299835443496704e-02
6.882609724998474121e-01,6.275100260972976685e-02,-1.854499988257884979e-02,1.265809983015060425e-01,0.000000000000000000e+00,9.919559955596923828e-01
-7.907199859619140625e-02,3.932760059833526611e-01,-7.531099766492843628e-02,-9.131469726562500000e-01,0.000000000000000000e+00,4.076299965381622314e-01
9.394040107727050781e-01,-6.450500339269638062e-02,-5.566700175404548645e-02,-9.144300222396850586e-02,-0.000000000000000000e+00,-9.958099722862243652e-01
-7.191020250320434570e-01,1.119000017642974854e-01,-2.191199921071529388e-02,4.138699918985366821e-02,0.000000000000000000e+00,-9.991430044174194336e-01
-1.063629984855651855e-01,-6.814550161361694336e-01,2.856450080871582031e-01,-9.904699772596359253e-02,3.000000106112565845e-06,-9.950829744338989258e-01
-9.136600047349929810e-02,-6.587839722633361816e-01,2.841520011425018311e-01,-9.904699772596359253e-02,3.000000106112565845e-06,-9.950829744338989258e-01
8.766989707946777344e-01,-6.443899869918823242e-02,-4.440699890255928040e-02,1.517840027809143066e-01,0.000000000000000000e+00,9.884139895439147949e-01
9.661699831485748291e-02,9.491399675607681274e-02,-3.318399935960769653e-02,1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-4.812729954719543457e-01,5.321700125932693481e-02,1.494699995964765549e-02,-7.629700005054473877e-02,0.000000000000000000e+00,9.970849752426147461e-01
1.029440015554428101e-01,-3.598200082778930664e-01,-6.083999946713447571e-02,9.131770133972167969e-01,0.000000000000000000e+00,4.075630009174346924e-01
-7.141000125557184219e-03,-7.201780080795288086e-01,1.751209944486618042e-01,-9.950550198554992676e-01,1.400000019202707335e-05,9.932000190019607544e-02
9.312000125646591187e-02,7.228739857673645020e-01,-1.479070037603378296e-01,0.000000000000000000e+00,1.366280019283294678e-01,-9.906219840049743652e-01
2.703900076448917389e-02,-4.191539883613586426e-01,-1.484239995479583740e-01,0.000000000000000000e+00,-1.917379945516586304e-01,-9.814460277557373047e-01
4.384739995002746582e-01,1.210379973053932190e-01,6.717999931424856186e-03,7.600899785757064819e-02,0.000000000000000000e+00,9.971070289611816406e-01
2.013700082898139954e-02,7.475489974021911621e-01,2.787500061094760895e-02,-0.000000000000000000e+00,5.743899941444396973e-02,9.983490109443664551e-01
9.755799919366836548e-02,-5.811060070991516113e-01,-1.104369983077049255e-01,0.000000000000000000e+00,-2.667320072650909424e-01,-9.637709856033325195e-01
1.464190036058425903e-01,4.385080039501190186e-01,-8.541000075638294220e-03,-2.521600015461444855e-02,9.999999974752427079e-07,-9.996820092201232910e-01
-6.628700345754623413e-02,2.230370044708251953e-01,-2.080599963665008545e-02,-1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
9.420099854469299316e-02,1.540350019931793213e-01,2.522699907422065735e-02,2.525799907743930817e-02,-9.999999974752427079e-07,9.996809959411621094e-01
8.285179734230041504e-01,1.162800006568431854e-02,-4.588099941611289978e-02,-8.541700243949890137e-02,0.000000000000000000e+00,-9.963449835777282715e-01
-8.100199699401855469e-02,-6.178290247917175293e-01,3.075740039348602295e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.000000000000000000e+00
-1.082999981008470058e-03,-6.655079722404479980e-01,3.075740039348602295e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.628700345754623413e-02,3.781790137290954590e-01,-1.615799963474273682e-02,-1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
-5.808799862861633301e-01,5.428199842572212219e-02,-1.658999919891357422e-02,3.212999925017356873e-02,0.000000000000000000e+00,-9.994840025901794434e-01
7.999989986419677734e-01,-5.200999975204467773e-02,-3.280299901962280273e-02,1.265809983015060425e-01,-0.000000000000000000e+00,9.919559955596923828e-01
-1.833290010690689087e-01,-7.406359910964965820e-01,3.075740039348602295e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.510400146245956421e-02,-6.824629902839660645e-01,2.839440107345581055e-01,9.881599992513656616e-02,1.999999994950485416e-06,-9.951059818267822266e-01
-7.146099954843521118e-02,-3.528150022029876709e-01,-5.825800076127052307e-02,-9.131770133972167969e-01,0.000000000000000000e+00,4.075630009174346924e-01
2.165420055389404297e-01,-6.289380192756652832e-01,2.083599939942359924e-02,5.064300075173377991e-02,0.000000000000000000e+00,9.987170100212097168e-01
1.670899987220764160e-02,7.776250243186950684e-01,-1.390440016984939575e-01,0.000000000000000000e+00,1.782190054655075073e-01,-9.839910268783569336e-01
8.390870094299316406e-01,3.058999963104724884e-02,-4.678700119256973267e-02,-8.541700243949890137e-02,0.000000000000000000e+00,-9.963449835777282715e-01
9.661699831485748291e-02,-6.787099689245223999e-02,-1.568100042641162872e-02,1.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
3.392420113086700439e-01,1.385689973831176758e-01,-1.517200004309415817e-02,-4.329200088977813721e-02,0.000000000000000000e+00,-9.990620017051696777e-01
4.563469886779785156e-01,2.341209948062896729e-01,-2.066699974238872528e-02,-4.932599887251853943e-02,-0.000000000000000000e+00,-9.987829923629760742e-01
9.661699831485748291e-02,-1.893980056047439575e-01,-4.300900176167488098e-02,1.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
1.751330047845840454e-01,1.883379966020584106e-01,-9.301999583840370178e-03,-3.124899975955486298e-02,0.000000000000000000e+00,-9.995120167732238770e-01
